"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"pudibond";"pudibonde";"pudibondes";"pudibonds";0;0;53097
"puerpéral";"puerpérale";"puerpérales";"puerpéraux";0;0;53099
"puissant";"puissante";"puissantes";"puissants";0;24;53101
"pulpeux";"pulpeuse";"pulpeuses";;0;2;53105
"pulsatif";"pulsative";"pulsatives";"pulsatifs";0;0;53107
"pulsionnel";"pulsionnelle";"pulsionnelles";"pulsionnels";0;0;53108
"pultacé";"pultacée";"pultacées";"pultacés";0;0;53110
"pulvérulent";"pulvérulente";"pulvérulentes";"pulvérulents";0;0;53111
"punisseur";"punisseuse";"punisseuses";"punisseurs";0;0;53115
"punitif";"punitive";"punitives";"punitifs";0;3;53116
"pur";"pure";"pures";"purs";0;23;53118
"purgatif";"purgative";"purgatives";"purgatifs";0;0;53119
"purificateur";"purificatrice";"purificatrices";"purificateurs";0;1;53121
"puritain";"puritaine";"puritaines";"puritains";0;6;53125
"purpurin";"purpurine";"purpurines";"purpurins";0;0;53126
"purulent";"purulente";"purulentes";"purulents";0;0;53127
"pustuleux";"pustuleuse";"pustuleuses";;0;0;53129
"putassier";"putassière";"putassières";"putassiers";0;0;53130
"putatif";"putative";"putatives";"putatifs";0;0;53131
"putrescent";"putrescente";"putrescentes";"putrescents";0;0;53132
"puéril";"puérile";"puériles";"puérils";0;7;53137
"puîné";"puînée";"puînées";"puînés";0;0;53138
"pyramidal";"pyramidale";"pyramidales";"pyramidaux";0;11;53140
"pyroligneux";"pyroligneuse";"pyroligneuses";;0;0;53143
"pyroxylé";"pyroxylée";"pyroxylées";"pyroxylés";0;0;53147
"pyrrhonien";"pyrrhonienne";"pyrrhoniennes";"pyrrhoniens";0;0;53148
"pyrénéen";"pyrénéenne";"pyrénéennes";"pyrénéens";0;1;53149
"pythagoricien";"pythagoricienne";"pythagoriciennes";"pythagoriciens";0;0;53150
"pythien";"pythienne";"pythiennes";"pythiens";0;0;53152
"pâlichon";"pâlichonne";"pâlichonnes";"pâlichons";0;0;53155
"pâlot";"pâlotte";"pâlottes";"pâlots";0;0;53157
"pâteux";"pâteuse";"pâteuses";;0;3;53158
"pâtissier";"pâtissière";"pâtissières";"pâtissiers";0;1;53159
"pédant";"pédante";"pédantes";"pédants";0;2;53162
"pédiculé";"pédiculée";"pédiculées";"pédiculés";0;0;53166
"pédieux";"pédieuse";"pédieuses";;0;1;53167
"cokéfiant";"cokéfiante";"cokéfiantes";"cokéfiants";0;0;85835
"collaborant";"collaborante";"collaborantes";"collaborants";0;2;85836
"collapsant";"collapsante";"collapsantes";"collapsants";0;0;85837
"pédonculé";"pédonculée";"pédonculées";"pédonculés";0;0;53169
"péjoratif";"péjorative";"péjoratives";"péjoratifs";0;3;53171
"pékinois";"pékinoise";"pékinoises";;0;0;53172
"pékiné";"pékinée";"pékinées";"pékinés";0;0;53173
"pélagien";"pélagienne";"pélagiennes";"pélagiens";0;0;53174
"pélasgien";"pélasgienne";"pélasgiennes";"pélasgiens";0;0;53176
"péléen";"péléenne";"péléennes";"péléens";0;0;53179
"pénal";"pénale";"pénales";"pénaux";0;3;53180
"pénard";"pénarde";"pénardes";"pénards";0;0;53181
"pénicillé";"pénicillée";"pénicillées";"pénicillés";0;0;53183
"pénien";"pénienne";"péniennes";"péniens";0;0;53184
"pénitent";"pénitente";"pénitentes";"pénitents";0;1;53186
"pénitential";"pénitentiale";"pénitentiales";"pénitentiaux";0;0;53188
"pénitentiel";"pénitentielle";"pénitentielles";"pénitentiels";0;0;53189
"pérennant";"pérennante";"pérennantes";"pérennants";0;0;53196
"péridural";"péridurale";"péridurales";"périduraux";0;0;53199
"périgourdin";"périgourdine";"périgourdines";"périgourdins";0;1;53201
"périlleux";"périlleuse";"périlleuses";;0;6;53202
"périnatal";"périnatale";"périnatales";"périnataux";0;0;53204
"périnéal";"périnéale";"périnéales";"périnéaux";0;0;53205
"péripatéticien";"péripatéticienne";"péripatéticiennes";"péripatéticiens";0;0;53207
"péritonéal";"péritonéale";"péritonéales";"péritonéaux";0;1;53214
"collationnant";"collationnante";"collationnantes";"collationnants";0;0;85838
"collectant";"collectante";"collectantes";"collectants";0;4;85839
"péronier";"péronière";"péronières";"péroniers";0;0;53215
"pérégrin";"pérégrine";"pérégrines";"pérégrins";0;0;53216
"pétiolé";"pétiolée";"pétiolées";"pétiolés";0;0;53219
"pétreux";"pétreuse";"pétreuses";;0;0;53222
"pétrolier";"pétrolière";"pétrolières";"pétroliers";0;13;53229
"pétré";"pétrée";"pétrées";"pétrés";0;1;53231
"pétulant";"pétulante";"pétulantes";"pétulants";0;1;53232
"pétéchial";"pétéchiale";"pétéchiales";"pétéchiaux";0;0;53233
"pêcheur";"pêcheuse";"pêcheuses";"pêcheurs";0;5;53234
"quadriennal";"quadriennale";"quadriennales";"quadriennaux";0;0;53239
"quadrilatéral";"quadrilatérale";"quadrilatérales";"quadrilatéraux";0;0;53241
"quadrivalent";"quadrivalente";"quadrivalentes";"quadrivalents";0;0;53247
"qualificatif";"qualificative";"qualificatives";"qualificatifs";0;2;53252
"qualitatif";"qualitative";"qualitatives";"qualitatifs";0;18;53254
"quantitatif";"quantitative";"quantitatives";"quantitatifs";0;9;53258
"quart";"quarte";"quartes";"quarts";0;74;53260
"collectionnant";"collectionnante";"collectionnantes";"collectionnants";0;0;85840
"collant";"collante";"collantes";"collants";0;3;85842
"colletaillant";"colletaillante";"colletaillantes";" colletaillants";0;0;85843
"colletant";"colletante";"colletantes";"colletants";0;0;85844
"quercinois";"quercinoise";"quercinoises";;0;0;53267
"querelleur";"querelleuse";"querelleuses";"querelleurs";0;1;53268
"quiet";"quiète";"quiètes";"quiets";0;1;53269
"quinaud";"quinaude";"quinaudes";"quinauds";0;0;53271
"quinquennal";"quinquennale";"quinquennales";"quinquennaux";0;36;53273
"quint";"quinte";"quintes";"quints";0;2;53274
"quinteux";"quinteuse";"quinteuses";;0;0;53275
"quiné";"quinée";"quinées";"quinés";0;0;53278
"quotidien";"quotidienne";"quotidiennes";"quotidiens";0;41;53281
"québécois";"québécoise";"québécoises";;0;92;53282
"raboteux";"raboteuse";"raboteuses";;0;0;53289
"rabâcheur";"rabâcheuse";"rabâcheuses";"rabâcheurs";0;0;53291
"raccrocheur";"raccrocheuse";"raccrocheuses";"raccrocheurs";0;0;53293
"rachidien";"rachidienne";"rachidiennes";"rachidiens";0;1;53295
"racial";"raciale";"raciales";"raciaux";0;17;53297
"racinien";"racinienne";"raciniennes";"raciniens";0;0;53298
"racé";"racée";"racées";"racés";0;3;53302
"radial";"radiale";"radiales";"radiaux";0;1;53305
"radiatif";"radiative";"radiatives";"radiatifs";0;2;53307
"radical";"radicale";"radicales";"radicaux";0;6;53308
"radicant";"radicante";"radicantes";"radicants";0;0;53309
"colligeant";"colligeante";"colligeantes";"colligeants";0;0;85845
"colloquant";"colloquante";"colloquantes";"colloquants";0;0;85846
"colmatant";"colmatante";"colmatantes";"colmatants";0;0;85847
"colorant";"colorante";"colorantes";"colorants";0;77;85849
"radieux";"radieuse";"radieuses";;0;8;53311
"radin";"radine";"radines";"radins";0;2;53312
"radioactif";"radioactive";"radioactives";"radioactifs";0;5;53313
"radoteur";"radoteuse";"radoteuses";"radoteurs";0;1;53322
"rageur";"rageuse";"rageuses";"rageurs";0;5;53327
"ragot";"ragote";"ragotes";"ragots";0;0;53328
"ragoûtant";"ragoûtante";"ragoûtantes";"ragoûtants";0;1;53329
"railleur";"railleuse";"railleuses";"railleurs";0;3;53331
"ralentisseur";"ralentisseuse";"ralentisseuses";"ralentisseurs";0;1;53337
"rameux";"rameuse";"rameuses";;0;0;53339
"rancunier";"rancunière";"rancunières";"rancuniers";0;0;53347
"rapiat";"rapiate";"rapiates";"rapiats";0;0;53353
"coloriant";"coloriante";"coloriantes";"coloriants";0;0;85850
"colportant";"colportante";"colportantes";"colportants";0;0;85852
"coltinant";"coltinante";"coltinantes";"coltinants";0;0;85853
"combattant";"combattante";"combattantes";"combattants";0;10;85854
"combinant";"combinante";"combinantes";"combinants";0;8;85855
"comblant";"comblante";"comblantes";"comblants";0;0;85856
"commandant";"commandante";"commandantes";"commandants";0;15;85857
"commanditant";"commanditante";"commanditantes";"commanditants";0;0;85858
"commémorant";"commémorante";"commémorantes";"commémorants";0;0;85859
"commençant";"commençante";"commençantes";"commençants";0;0;85860
"commentant";"commentante";"commentantes";"commentants";0;4;85861
"commerçant";"commerçante";"commerçantes";"commerçants";0;35;85862
"rapporteur";"rapporteuse";"rapporteuses";"rapporteurs";0;244;53358
"rarescent";"rarescente";"rarescentes";"rarescents";0;0;53361
"ras";"rase";"rases";;0;11;53363
"ratier";"ratière";"ratières";"ratiers";0;4;53372
"rationnel";"rationnelle";"rationnelles";"rationnels";0;4;53374
"ravageur";"ravageuse";"ravageuses";"ravageurs";0;1;53378
"ravitailleur";"ravitailleuse";"ravitailleuses";"ravitailleurs";0;0;53382
"reconstructeur";"reconstructrice";"reconstructrices";"reconstructeurs";0;0;53402
"reconventionnel";"reconventionnelle";"reconventionnelles";"reconventionnels";0;1;53403
"commérant";"commérante";"commérantes";"commérants";0;0;85864
"commettant";"commettante";"commettantes";"commettants";0;3;85865
"commissionnant";"commissionnante";"commissionnantes";"commissionnants";0;0;85866
"commotionnant";"commotionnante";"commotionnantes";"commotionnants";0;0;85867
"commuant";"commuante";"commuantes";"commuants";0;0;85868
"communiant";"communiante";"communiantes";"communiants";0;2;85870
"communiquant";"communiquante";"communiquantes";"communiquants";0;5;85871
"commutant";"commutante";"commutantes";"commutants";0;0;85872
"compactant";"compactante";"compactantes";"compactants";0;0;85873
"comparaissant";"comparaissante";"comparaissantes";"comparaissants";0;0;85874
"comparant";"comparante";"comparantes";"comparants";0;3;85876
"compartimentant";"compartimentante";"compartimentantes";"compartimentants";0;0;85877
"compassant";"compassante";"compassantes";"compassants";0;0;85878
"compatissant";"compatissante";"compatissantes";"compatissants";0;1;85879
"recru";"recrue";"recrues";"recrus";0;0;53406
"recrudescent";"recrudescente";"recrudescentes";"recrudescents";0;0;53407
"rectal";"rectale";"rectales";"rectaux";0;0;53408
"recteur";"rectrice";"rectrices";"recteurs";0;17;53411
"rectificateur";"rectificatrice";"rectificatrices";"rectificateurs";0;0;53413
"rectificatif";"rectificative";"rectificatives";"rectificatifs";0;7;53414
"rectoral";"rectorale";"rectorales";"rectoraux";0;0;53417
"redenté";"redentée";"redentées";"redentés";0;0;53420
"redresseur";"redresseuse";"redresseuses";"redresseurs";0;2;53425
"relaps";"relapse";"relapses";;0;0;53431
"relatif";"relative";"relatives";"relatifs";0;1390;53432
"relationnel";"relationnelle";"relationnelles";"relationnels";0;2;53433
"releveur";"releveuse";"releveuses";"releveurs";0;0;53439
"religieux";"religieuse";"religieuses";;0;10;53441
"remplisseur";"remplisseuse";"remplisseuses";"remplisseurs";0;0;53450
"compensant";"compensante";"compensantes";"compensants";0;10;85880
"compétant";"compétante";"compétantes";"compétants";0;0;85881
"compilant";"compilante";"compilantes";"compilants";0;0;85882
"compissant";"compissante";"compissantes";"compissants";0;0;85883
"complaignant";"complaignante";"complaignantes";" complaignants";0;0;85884
"complantant";"complantante";"complantantes";"complantants";0;0;85886
"complétant";"complétante";"complétantes";"complétants";0;0;85887
"complexant";"complexante";"complexantes";"complexants";0;1;85888
"complexifiant";"complexifiante";"complexifiantes";"complexifiants";0;0;85889
"renifleur";"renifleuse";"renifleuses";"renifleurs";0;0;53459
"repentant";"repentante";"repentantes";"repentants";0;1;53468
"replet";"replète";"replètes";"replets";0;0;53470
"reproducteur";"reproductrice";"reproductrices";"reproducteurs";0;3;53477
"reproductif";"reproductive";"reproductives";"reproductifs";0;0;53479
"respectif";"respective";"respectives";"respectifs";0;12;53489
"respectueux";"respectueuse";"respectueuses";;0;16;53490
"respirateur";"respiratrice";"respiratrices";"respirateurs";0;1;53492
"complimentant";"complimentante";"complimentantes";"complimentants";0;0;85890
"compliquant";"compliquante";"compliquantes";"compliquants";0;1;85891
"complotant";"complotante";"complotantes";"complotants";0;0;85892
"comportant";"comportante";"comportantes";"comportants";0;144;85893
"compostant";"compostante";"compostantes";"compostants";0;0;85895
"comprenant";"comprenante";"comprenantes";"comprenants";0;78;85896
"compressant";"compressante";"compressantes";"compressants";0;0;85897
"comprimant";"comprimante";"comprimantes";"comprimants";0;0;85898
"compromettant";"compromettante";"compromettantes";"compromettants";0;0;85899
"comptant";"comptante";"comptantes";"comptants";0;10;85901
"compulsant";"compulsante";"compulsantes";"compulsants";0;0;85902
"computant";"computante";"computantes";"computants";0;0;85903
"concassant";"concassante";"concassantes";"concassants";0;0;85904
"concédant";"concédante";"concédantes";"concédants";0;0;85905
"concélébrant";"concélébrante";"concélébrantes";"concélébrants";0;0;85906
"ressasseur";"ressasseuse";"ressasseuses";"ressasseurs";0;0;53496
"ressortissant";"ressortissante";"ressortissantes";"ressortissants";0;200;53498
"restaurateur";"restauratrice";"restauratrices";"restaurateurs";0;2;53501
"restrictif";"restrictive";"restrictives";"restrictifs";0;17;53504
"restringent";"restringente";"restringentes";"restringents";0;0;53505
"retardateur";"retardatrice";"retardatrices";"retardateurs";0;0;53507
"retors";"retorse";"retorses";;0;0;53512
"revanchard";"revancharde";"revanchardes";"revanchards";0;3;53516
"revendicateur";"revendicatrice";"revendicatrices";"revendicateurs";0;0;53518
"revendicatif";"revendicative";"revendicatives";"revendicatifs";0;1;53519
"rhodanien";"rhodanienne";"rhodaniennes";"rhodaniens";0;0;53522
"rhodien";"rhodienne";"rhodiennes";"rhodiens";0;0;53523
"rhodié";"rhodiée";"rhodiées";"rhodiés";0;0;53524
"rhomboïdal";"rhomboïdale";"rhomboïdales";"rhomboïdaux";0;0;53526
"rhumatismal";"rhumatismale";"rhumatismales";"rhumatismaux";0;0;53528
"rhénan";"rhénane";"rhénanes";"rhénans";0;0;53531
"rhétoricien";"rhétoricienne";"rhétoriciennes";"rhétoriciens";0;0;53534
"ribaud";"ribaude";"ribaudes";"ribauds";0;1;53537
"concentrant";"concentrante";"concentrantes";"concentrants";0;19;85907
"concernant";"concernante";"concernantes";"concernants";0;2651;85909
"concertant";"concertante";"concertantes";"concertants";0;1;85910
"concevant";"concevante";"concevantes";"concevants";0;2;85911
"conchiant";"conchiante";"conchiantes";"conchiants";0;0;85912
"conciliant";"conciliante";"conciliantes";"conciliants";0;1;85913
"concluant";"concluante";"concluantes";"concluants";0;27;85914
"concoctant";"concoctante";"concoctantes";"concoctants";0;0;85915
"concordant";"concordante";"concordantes";"concordants";0;3;85916
"ricaneur";"ricaneuse";"ricaneuses";"ricaneurs";0;0;53538
"riciné";"ricinée";"ricinées";"ricinés";0;0;53541
"riemannien";"riemannienne";"riemanniennes";"riemanniens";0;0;53544
"rieur";"rieuse";"rieuses";"rieurs";0;26;53545
"rigolard";"rigolarde";"rigolardes";"rigolards";0;1;53547
"rigoleur";"rigoleuse";"rigoleuses";"rigoleurs";0;0;53548
"rigolo";"rigolote";"rigolotes";"rigolos";0;0;53549
"rigoureux";"rigoureuse";"rigoureuses";;0;21;53551
"rimbaldien";"rimbaldienne";"rimbaldiennes";"rimbaldiens";0;0;53552
"ringard";"ringarde";"ringardes";"ringards";0;0;53553
"rituel";"rituelle";"rituelles";"rituels";0;12;53559
"rival";"rivale";"rivales";"rivaux";0;13;53560
"riverain";"riveraine";"riveraines";"riverains";0;2;53561
"roboratif";"roborative";"roboratives";"roboratifs";0;0;53563
"rocailleux";"rocailleuse";"rocailleuses";;0;3;53565
"rocheux";"rocheuse";"rocheuses";;0;12;53567
"rogué";"roguée";"roguées";"rogués";0;0;53573
"romain";"romaine";"romaines";"romains";0;11;53575
"roman";"romane";"romanes";"romans";0;2709;53576
"romand";"romande";"romandes";"romands";0;0;53577
"ronceux";"ronceuse";"ronceuses";;0;0;53583
"ronchonneur";"ronchonneuse";"ronchonneuses";"ronchonneurs";0;0;53585
"rond";"ronde";"rondes";"ronds";0;2;53586
"rondelet";"rondelette";"rondelettes";"rondelets";0;0;53587
"rondouillard";"rondouillarde";"rondouillardes";"rondouillards";0;1;53588
"concourant";"concourante";"concourantes";"concourants";0;0;85917
"concrétant";"concrétante";"concrétantes";"concrétants";0;0;85918
"concurrençant";"concurrençante";"concurrençantes";"concurrençants";0;0;85920
"rongeur";"rongeuse";"rongeuses";"rongeurs";0;4;53591
"rostral";"rostrale";"rostrales";"rostraux";0;0;53598
"rotacé";"rotacée";"rotacées";"rotacés";0;0;53601
"rotateur";"rotatrice";"rotatrices";"rotateurs";0;0;53602
"rotatif";"rotative";"rotatives";"rotatifs";0;3;53603
"rotulien";"rotulienne";"rotuliennes";"rotuliens";0;0;53605
"roturier";"roturière";"roturières";"roturiers";0;2;53606
"rouan";"rouanne";"rouannes";"rouans";0;0;53607
"roublard";"roublarde";"roublardes";"roublards";0;0;53608
"rouergat";"rouergate";"rouergates";"rouergats";0;0;53610
"rougeaud";"rougeaude";"rougeaudes";"rougeauds";0;1;53612
"rouleauté";"rouleautée";"rouleautées";"rouleautés";0;0;53618
"rouleur";"rouleuse";"rouleuses";"rouleurs";0;0;53619
"roumain";"roumaine";"roumaines";"roumains";0;128;53622
"rouquin";"rouquine";"rouquines";"rouquins";0;2;53623
"rouspéteur";"rouspéteuse";"rouspéteuses";"rouspéteurs";0;0;53624
"roux";"rousse";"rousses";;0;11;53625
"routier";"routière";"routières";"routiers";0;42;53627
"routinier";"routinière";"routinières";"routiniers";0;2;53628
"royal";"royale";"royales";"royaux";0;16;53632
"rubanier";"rubanière";"rubanières";"rubaniers";0;0;53634
"rubescent";"rubescente";"rubescentes";"rubescents";0;0;53636
"rubicond";"rubiconde";"rubicondes";"rubiconds";0;0;53638
"rubigineux";"rubigineuse";"rubigineuses";;0;0;53639
"condamnant";"condamnante";"condamnantes";"condamnants";0;9;85921
"condensant";"condensante";"condensantes";"condensants";0;0;85922
